1001,20,1001,1020,2014-01-09 00:59:59.995,1020,1058,10,0,0,10,0,0,0,HAP2253,2351698,01-6月 -15 09.07.46.3860000 上午,,已确认,1177
1001,21,1001,1020,2014-01-09 00:59:59.995,1020,1058,10,0,0,10,0,0,0,HAP2310,2351699,01-6月 -15 08.31.43.0770000 上午,,已确认,1177
1001,22,1001,1020,2014-01-09 00:59:59.995,1020,1261,9,0,0,9,0,0,0,HAP2350,2351700,01-6月 -15 08.31.43.0770000 上午,,已确认,12494
1001,23,1001,1020,2014-01-09 00:59:59.995,1020,1262、1058,10,0,0,10,0,0,0,HAP2431,2351701,01-6月 -15 08.31.43.0770000 上午,,已确认,11140
1001,24,1001,1020,2014-01-09 00:59:59.995,1020,1058,10,0,0,10,0,0,0,HB16296,2351702,01-6月 -15 08.31.43.0770000 上午,,已确认,13152
1001,25,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HB50742,2351703,01-6月 -15 08.31.43.0770000 上午,,已确认,11146
1001,26,1001,1020,2014-01-09 00:59:59.995,1020,1262,8,0,0,8,0,0,0,HB54556,2351704,01-6月 -15 08.31.43.0770000 上午,,已确认,1995
1001,27,1001,1020,2014-01-09 00:59:59.995,1020,1061,10,0,0,10,0,0,0,HB54559,2351705,01-6月 -15 08.31.43.0770000 上午,,已确认,13159
1001,28,1001,1020,2014-01-09 00:59:59.995,1020,1063,11,0,0,11,0,0,0,HBD2557,2351706,01-6月 -15 08.31.43.0770000 上午,,已确认,11147
1001,29,1001,1020,2014-01-09 00:59:59.995,1020,1060、1068,8,0,0,8,0,0,0,HBD5795,2351707,01-6月 -15 08.31.43.0770000 上午,,已确认,13612
1001,30,1001,1020,2014-01-09 00:59:59.995,1020,2711、1001,12,0,0,12,0,0,0,HBD5999,2351708,01-6月 -15 08.31.43.0770000 上午,,已确认,13514
1001,31,1001,1020,2014-01-09 00:59:59.995,1020,1062,12,0,0,12,0,0,0,HBD6020,2351709,01-6月 -15 08.31.43.0770000 上午,,已确认,13252
1001,32,1001,1020,2014-01-09 00:59:59.995,1020,2711、1061,12,0,0,12,0,0,0,HBD6273,2351710,01-6月 -15 08.31.43.0770000 上午,,已确认,3456
1001,33,1001,1020,2014-01-09 00:59:59.995,1020,1167,10,0,0,10,0,0,0,JA89583,2351711,01-6月 -15 08.31.43.0770000 上午,,已确认,12365
1001,34,1001,1020,2014-01-09 00:59:59.995,1020,1001,10,0,0,10,0,0,0,JA89626,2351712,01-6月 -15 08.31.43.0770000 上午,,已确认,13171
1001,35,1001,1020,2014-01-09 00:59:59.995,1020,1167,8,0,0,8,0,0,0,JA89879,2351713,01-6月 -15 08.31.43.0770000 上午,,已确认,1401
1001,36,1001,1020,2014-01-09 00:59:59.995,1020,1068,10,0,0,10,0,0,0,SJBV085,2351714,01-6月 -15 08.31.43.0770000 上午,,已确认,1467
1001,37,1001,1020,2014-01-09 00:59:59.995,1020,1067、1261,11,0,0,11,0,0,0,WA7B268,2351715,01-6月 -15 08.31.43.0770000 上午,,已确认,6566
1001,38,1001,1020,2014-01-09 00:59:59.995,1020,1067、1262,12,0,0,12,0,0,0,WA7B271,2351716,01-6月 -15 08.31.43.0770000 上午,,已确认,13309
